overflow 1ms,,
,over 300us,over 1ms
1146,0.147837,0.004911
1147,0.13805,0.000222
1148,0.170954,0.018928
1149,0.137981,0.000208
1150,0.165835,0.01245
1151,0.152706,0.006762
1152,0.154467,0.008961
1153,0.145839,0.000187
1154,0.155036,0.004328
1155,0.167854,0.013601
1156,0.177751,0.012644
1157,0.17024,0.011583
1158,0.18717,0.023949
1159,0.158088,0.004987
1160,0.18511,0.016993
1161,0.195049,0.026488
1162,0.193135,0.020197
1163,0.173055,0.010771
1164,0.233154,0.046435
1165,0.187468,0.013934
1166,0.213921,0.031038
1167,0.188016,0.01159
1168,0.177009,0.00919
1169,0.190409,0.013983
1170,0.19208,0.015398
1171,0.188404,0.01358
1172,0.184867,0.009183
1173,0.17472,0.007428
1174,0.187073,0.01485
1175,0.1749,0.008933
1176,0.209892,0.019954
1177,0.232024,0.018283
1178,0.221294,0.029886
1179,0.222702,0.017964
1180,0.27805,0.022881
1181,0.274894,0.026564
1182,0.194772,0.019039
1183,0.225532,0.00679
1184,0.283335,0.023741
1185,0.295937,0.040131
1186,0.214192,0.009079
1187,0.206271,0.0177
1188,0.192448,0.008621
1189,0.267383,0.013067
1190,0.269283,0.013213
1191,0.2754,0.032037
1192,0.204038,0.013518
1193,0.213117,0.017388
1194,0.209621,0.021882
1195,0.267084,0.034499
1196,0.236879,0.01906
1197,0.224554,0.02155
1198,0.176662,0.004619
1199,0.190804,0.013622
1200,0.17497,0.001033
1201,0.231462,0.018297
1202,0.270837,0.014406
1203,0.214962,0.004813
1204,0.170357,0.013296
1205,0.160592,0.008788
1206,0.162458,0.009259
1207,0.184291,0.013372
1208,0.193038,0.021473
1209,0.180844,0.014572
1210,0.18812,0.012838
1211,0.205633,0.019552
1212,0.20813,0.012866
1213,0.210211,0.022222
1214,0.185269,0.008718
1215,0.190319,0.01367
1216,0.200729,0.015307
1217,0.20263,0.017527
1218,0.164843,0.000166
1219,0.203365,0.022319
1220,0.208151,0.016882
1221,0.188155,0.008864
1222,0.158282,0.009239
1223,0.104772,0.001096
1224,0.214539,0.012845
1225,0.249981,0.030885
1226,0.277682,0.047455
1227,0.273687,0.04355
1228,0.263346,0.04072
1229,0.252998,0.036469
1230,0.234389,0.026162
1231,0.249918,0.03556
1232,0.242081,0.031045
1233,0.243149,0.031711
1234,0.275622,0.052719
1235,0.267008,0.042274
1236,0.228597,0.032161
1237,0.22076,0.026127
1238,0.20831,0.021432
1239,0.21723,0.027778
1240,0.32984,0.047309
1241,0.291547,0.013629
1242,0.289112,0.031863
1243,0.36592,0.039929
1244,0.287691,0.022645
1245,0.316766,0.04518
1246,0.327239,0.03221
1247,0.3077,0.028388
1248,0.274429,0.034062
1249,0.30614,0.035595
1250,0.290347,0.032564
1251,0.292171,0.017291
1252,0.318021,0.027806
1253,0.345119,0.044889
1254,0.372418,0.050735
1255,0.427475,0.089458
1256,0.440785,0.103781
1257,0.544309,0.180636
1258,0.594087,0.227321
1259,0.671796,0.289036
1260,0.648831,0.288627
1261,0.606502,0.265683
1262,0.415441,0.169109
1263,0.243641,0.073291
1264,0.136962,0.013185
1265,0.12757,0.009079
1266,0.116688,0.007442
1267,0.127834,0.016438
1268,0.109253,0.009516
1269,0.112457,0.008725
1270,0.192413,0.02062
1271,0.10935,0.006367
1272,0.118214,0.011396
1273,0.114614,0.01236
1274,0.109523,0.009904
1275,0.113997,0.010099
1276,0.120787,0.014995
1277,0.119698,0.009585
1278,0.128833,0.018352
1279,0.117867,0.01134
1280,0.109426,0.010099
1281,0.11535,0.009252
1282,0.164587,0.016223
1283,0.158726,0.017208
1284,0.111549,0.009814
1285,0.1151,0.010896
1286,0.11802,0.009773
1287,0.118422,0.009655
1288,0.117,0.012665
1289,0.123138,0.017582
1290,0.109149,0.009585
1291,0.108421,0.008649
1292,0.110834,0.010875
1293,0.107699,0.008323
1294,0.109433,0.008399
1295,0.110592,0.009343
1296,0.106021,0.009634
1297,0.108178,0.008233
1298,0.110765,0.008573
1299,0.126807,0.013816
1300,0.111507,0.010556
1301,0.118242,0.012464
1302,0.11915,0.009488
1303,0.120184,0.013615
1304,0.134048,0.017527
1305,0.218437,0.029297
1306,0.11759,0.00944
1307,0.119206,0.00937
1308,0.106825,0.008191
1309,0.119809,0.014447
1310,0.117978,0.011888
1311,0.112908,0.009766
1312,0.115377,0.006478
1313,0.105896,0.008372
1314,0.10994,0.007366
1315,0.184174,0.019746
1316,0.170593,0.018519
1317,0.181177,0.025343
1318,0.132627,0.016688
1319,0.108955,0.008711
1320,0.117964,0.013206
1321,0.120406,0.012672
1322,0.115252,0.008802
1323,0.10935,0.009072
1324,0.109093,0.007165
1325,0.11519,0.011819
1326,0.112756,0.007505
1327,0.117111,0.012935
1328,0.120725,0.018075
1329,0.102657,0.007706
1330,0.102733,0.007518
1331,0.120655,0.013885
1332,0.116175,0.013102
1333,0.107734,0.007636
1334,0.154918,0.015703
1335,0.106624,0.006839
1336,0.117229,0.007706
1337,0.180033,0.024733
1338,0.192018,0.023436
1339,0.121987,0.008808
1340,0.180879,0.018019
1341,0.158768,0.015918
1342,0.124394,0.014718
1343,0.115759,0.009495
1344,0.145714,0.021959
1345,0.128098,0.011701
1346,0.273569,0.040131
1347,0.158983,0.019753
1348,0.129721,0.015314
1349,0.130782,0.018435
1350,0.112769,0.012457
1351,0.121398,0.012325
1352,0.134021,0.012873
1353,0.12558,0.012672
1354,0.131524,0.016306
1355,0.143759,0.026807
1356,0.134978,0.019968
1357,0.130497,0.010223
1358,0.128791,0.015807
1359,0.132467,0.015293
1360,0.122015,0.011985
1361,0.129616,0.014281
1362,0.14636,0.018983
1363,0.130088,0.015911
1364,0.146387,0.025364
1365,0.140776,0.018754
1366,0.136968,0.023381
1367,0.152539,0.021744
1368,0.11716,0.013733
1369,0.120281,0.014385
1370,0.125282,0.015765
1371,0.124643,0.015287
1372,0.164101,0.025857
1373,0.124408,0.018546
1374,0.127827,0.019614
1375,0.139438,0.024331
1376,0.132439,0.020315
1377,0.149224,0.013254
1378,0.131884,0.021647
1379,0.125226,0.018186
1380,0.125101,0.017811
1381,0.122847,0.015314
1382,0.168221,0.026155
1383,0.151721,0.03221
1384,0.131385,0.023942
1385,0.122459,0.017922
1386,0.118249,0.018581
1387,0.115287,0.011548
1388,0.114378,0.013601
1389,0.120205,0.019739
1390,0.123541,0.014038
1391,0.13676,0.026613
1392,0.132675,0.01908
1393,0.127924,0.026009
1394,0.118325,0.018734
1395,0.131226,0.022992
1396,0.13606,0.022909
1397,0.130116,0.021196
1398,0.132828,0.020898
1399,0.131683,0.021973
1400,0.119879,0.01795
1401,0.145111,0.029338
1402,0.144105,0.026162
1403,0.129859,0.015779
1404,0.129825,0.017825
1405,0.162721,0.033507
1406,0.146526,0.027098
1407,0.14303,0.023242
1408,0.11107,0.012887
1409,0.116362,0.012082
1410,0.116771,0.014038
1411,0.146214,0.028416
1412,0.121148,0.018297
1413,0.139119,0.028846
1414,0.136004,0.022826
1415,0.126384,0.019295
1416,0.120003,0.016722
1417,0.139632,0.030538
1418,0.136219,0.023027
1419,0.128306,0.01933
1420,0.144015,0.027896
1421,0.143169,0.027896
1422,0.135762,0.022278
1423,0.132488,0.021674
1424,0.121814,0.013351
1425,0.128146,0.02035
1426,0.115093,0.010959
1427,0.129297,0.021258
1428,0.111368,0.012415
1429,0.126017,0.020863
1430,0.131912,0.022437
1431,0.127952,0.017353
1432,0.132786,0.019927
1433,0.141435,0.026925
1434,0.137697,0.025711
1435,0.115017,0.012027
1436,0.113602,0.010813
1437,0.140124,0.022881
1438,0.12223,0.017617
1439,0.119421,0.013587
1440,0.162617,0.027833
1441,0.196242,0.046914
1442,0.179568,0.04441
1443,0.167465,0.036614
1444,0.146491,0.025864
1445,0.134999,0.024476
1446,0.138467,0.024095
1447,0.15487,0.031537
1448,0.151929,0.038022
1449,0.139132,0.022791
1450,0.151964,0.031502
1451,0.157873,0.034859
1452,0.126717,0.018068
1453,0.136691,0.02302
1454,0.117534,0.016195
1455,0.123874,0.018102
1456,0.116862,0.014836
1457,0.140839,0.026627
1458,0.146249,0.021834
1459,0.201603,0.04131
1460,0.160405,0.027681
1461,0.153441,0.026536
1462,0.197594,0.044542
1463,0.161174,0.023603
1464,0.174124,0.037044
1465,0.157776,0.019268
1466,0.179381,0.031301
1467,0.178368,0.034457
1468,0.159753,0.03042
1469,0.172071,0.023727
1470,0.228903,0.043432
1471,0.243426,0.044889
1472,0.430228,0.034311
1473,0.48962,0.043675
1474,0.248309,0.031738
1475,0.135574,0.020232
1476,0.135013,0.022521
1477,0.145146,0.022195
1478,0.133757,0.019372
1479,0.12499,0.014232
1480,0.146193,0.022909
1481,0.127237,0.014725
1482,0.120156,0.013816
1483,0.124588,0.014316
1484,0.131482,0.01743
1485,0.127113,0.01392
1486,0.141969,0.022347
1487,0.115752,0.014406
1488,0.126703,0.018352
1489,0.136053,0.016334
1490,0.246866,0.042856
1491,0.354073,0.053232
1492,0.330256,0.056464
1493,0.314456,0.060952
1494,0.493532,0.106264
1495,0.225754,0.039825
1496,0.362528,0.035456
1497,0.176308,0.020093
1498,0.409234,0.039832
1499,0.396923,0.037578
1500,0.355225,0.039597
1501,0.214934,0.045402
1502,0.226024,0.047226
1503,0.207173,0.034943
1504,0.222875,0.046206
1505,0.181822,0.033313
1506,0.129679,0.019053
1507,0.124428,0.01322
1508,0.148669,0.027091
1509,0.136691,0.01743
1510,0.118741,0.013157
1511,0.128971,0.01967
1512,0.145368,0.027944
1513,0.159232,0.027917
1514,0.131156,0.016195
1515,0.155015,0.026634
1516,0.12886,0.012776
1517,0.122473,0.013941
1518,0.140561,0.022687
1519,0.134687,0.017437
1520,0.204308,0.033382
1521,0.242573,0.045492
1522,0.238405,0.036441
1523,0.592083,0.052969
1524,0.38955,0.04536
1525,0.312014,0.041677
1526,0.287871,0.030857
1527,0.290624,0.036614
1528,0.141525,0.023492
1529,0.270608,0.034804
1530,0.222237,0.024796
1531,0.207166,0.025045
1532,0.303261,0.04502
1533,0.258768,0.048447
1534,0.27171,0.070801
1535,0.187822,0.035352
1536,0.156167,0.03042
1537,0.169331,0.034693
1538,0.17309,0.027792
1539,0.158657,0.023131
1540,0.163956,0.02112
1541,0.201791,0.048703
1542,0.123236,0.010584
1543,0.159662,0.035747
1544,0.149162,0.029318
1545,0.126801,0.017492
1546,0.151769,0.025288
1547,0.151582,0.027348
1548,0.174477,0.036593
1549,0.146464,0.02363
1550,0.164517,0.035324
1551,0.160474,0.030039
1552,0.148308,0.024511
1553,0.162464,0.035227
1554,0.148225,0.026398
1555,0.171363,0.036586
1556,0.227099,0.044035
1557,0.176128,0.033438
1558,0.271717,0.070627
1559,0.159281,0.028444
1560,0.154724,0.029741
1561,0.167895,0.035373
1562,0.133736,0.011937
1563,0.372876,0.06546
1564,0.324485,0.069032
1565,0.380513,0.063532
1566,0.354122,0.091483
1567,0.307742,0.085012
1568,0.336963,0.103801
1569,0.267875,0.069656
1570,0.26234,0.060931
1571,0.173527,0.03531
1572,0.132176,0.017964
1573,0.148177,0.025635
1574,0.144376,0.023547
1575,0.149848,0.029151
1576,0.120732,0.012616
1577,0.149085,0.024712
1578,0.161119,0.03316
1579,0.139729,0.018456
1580,0.151707,0.02741
1581,0.16442,0.026751
1582,0.281726,0.048537
1583,0.316155,0.040068
1584,0.322009,0.053676
1585,0.25374,0.041178
1586,0.290118,0.039028
1587,0.273611,0.046227
1588,0.34754,0.051824
1589,0.348247,0.045263
1590,0.382801,0.095118
1591,0.375713,0.06725
1592,0.454809,0.06811
1593,0.414484,0.09088
1594,0.330152,0.078076
1595,0.142441,0.019892
1596,0.124609,0.010022
1597,0.123444,0.017964
1598,0.144965,0.031939
1599,0.130615,0.021099
1600,0.13726,0.022736
1601,0.159045,0.025697
1602,0.113407,0.012873
1603,0.123846,0.017312
1604,0.210724,0.060619
1605,0.145874,0.029318
1606,0.144896,0.022999
1607,0.155959,0.016147
1608,0.120107,0.01374
1609,0.148322,0.030011
1610,0.158719,0.034277
1611,0.170323,0.037377
1612,0.145971,0.026183
1613,0.14165,0.026758
1614,0.187052,0.045582
1615,0.141061,0.026065
1616,0.129665,0.017048
1617,0.181455,0.026432
1618,0.125684,0.005084
1619,0.132176,0.014343
1620,0.14518,0.02655
1621,0.163207,0.029845
1622,0.183834,0.039319
1623,0.136767,0.019524
1624,0.157471,0.038251
1625,0.169463,0.039243
1626,0.171072,0.041851
1627,0.18348,0.043189
1628,0.187128,0.048412
1629,0.278861,0.047926
1630,0.253081,0.061084
1631,0.251444,0.060536
1632,0.290763,0.101187
1633,0.269103,0.076072
1634,0.225296,0.071265
1635,0.321468,0.127258
1636,0.323375,0.124637
1637,0.259087,0.09192
1638,0.20659,0.068512
1639,0.126301,0.019372
1640,0.096602,0.007692
1641,0.095596,0.004716
1642,0.100209,0.009155
1643,0.123055,0.018546
1644,0.114177,0.01177
1645,0.100763,0.009197
1646,0.097303,0.003503
1647,0.160751,0.020745
1648,0.133036,0.013351
1649,0.14045,0.013719
1650,0.119192,0.006894
1651,0.116945,0.00575
1652,0.12266,0.010203
1653,0.1359,0.011389
1654,0.100063,0.000936
1655,0.136955,0.009724
1656,0.120121,0.009863
1657,0.109877,0.005348
1658,0.152463,0.025683
1659,0.159628,0.026321
1660,0.103496,0.000888
1661,0.130164,0.012672
1662,0.136913,0.018373
1663,0.115932,0.009266
1664,0.130137,0.018921
1665,0.101103,0.000728
1666,0.158532,0.02198
1667,0.101644,0.004841
1668,0.124817,0.018137
1669,0.09079,0.000603
1670,0.09115,0.00061
1671,0.084749,0.000638
1672,0.136601,0.016445
1673,0.10369,0.009419
1674,0.089153,0.00059
1675,0.110758,0.014038
1676,0.093203,0.005299
1677,0.112117,0.012297
1678,0.104765,0.009481
1679,0.125725,0.011187
1680,0.121002,0.014142
1681,0.10437,0.000957
1682,0.108296,0.010064
1683,0.132939,0.013781
1684,0.100209,0.004869
1685,0.095,0.000617
1686,0.144022,0.011312
1687,0.112596,0.005243
1688,0.138446,0.010931
1689,0.109718,0.009301
1690,0.126412,0.018623
1691,0.126357,0.017478
1692,0.126572,0.012894
1693,0.097497,0.001033
1694,0.123333,0.011
1695,0.092177,0.000694
1696,0.097192,0.005035
1697,0.111944,0.009252
1698,0.10704,0.009523
1699,0.165204,0.029879
1700,0.105563,0.009037
1701,0.112804,0.012935
1702,0.108372,0.010334
1703,0.113026,0.010702
1704,0.134513,0.01349
1705,0.178285,0.022576
1706,0.187239,0.027944
1707,0.093023,0.001311
1708,0.110328,0.009585
1709,0.10093,0.00188
1710,0.123076,0.010834
1711,0.108011,0.009426
1712,0.103253,0.010494
1713,0.1072,0.010681
1714,0.098731,0.005042
1715,0.089632,0.001401
1716,0.118873,0.017922
1717,0.09208,0.004758
1718,0.084229,0.000423
1719,0.103351,0.004446
1720,0.09785,0.004813
1721,0.117472,0.006263
1722,0.097427,0.001061
1723,0.124033,0.01401
1724,0.101748,0.001082
1725,0.106832,0.004952
1726,0.141144,0.011638
1727,0.129727,0.010529
1728,0.099168,0.000909
1729,0.112194,0.009558
1730,0.107838,0.009766
1731,0.094355,0.000756
1732,0.125531,0.020759
1733,0.10238,0.004758
1734,0.11252,0.009398
1735,0.0895,0.000402
1736,0.105369,0.005091
1737,0.088501,0.000333
1738,0.098246,0.00645
1739,0.137835,0.018983
1740,0.087946,0.000257
1741,0.108046,0.00971
1742,0.113727,0.0098
1743,0.142399,0.011604
1744,0.117014,0.01023
1745,0.122528,0.007227
1746,0.117451,0.00618
1747,0.115419,0.009017
1748,0.093273,0.000777
1749,0.133487,0.013449
1750,0.092614,0.000506
1751,0.107207,0.009606
1752,0.141061,0.015189
1753,0.096547,0.004723
1754,0.12583,0.012346
1755,0.096866,0.00516
1756,0.100139,0.000943
1757,0.100132,0.00086
1758,0.117923,0.014454
1759,0.135144,0.015945
1760,0.147483,0.020502
1761,0.099966,0.005438
1762,0.104294,0.005895
1763,0.101083,0.005625
1764,0.103725,0.005028
1765,0.153198,0.029782
1766,0.095471,0.002233
1767,0.106153,0.005334
1768,0.10539,0.005528
1769,0.117735,0.010293
1770,0.126003,0.018803
1771,0.111916,0.011104
1772,0.110855,0.007518
1773,0.095492,0.000596
1774,0.126995,0.023353
1775,0.149515,0.027605
1776,0.105847,0.006201
1777,0.108032,0.009509
1778,0.107138,0.012443
1779,0.111889,0.013303
1780,0.096873,0.005993
1781,0.130109,0.016958
1782,0.129672,0.014128
1783,0.084541,0.000867
1784,0.101818,0.010383
1785,0.101415,0.008122
1786,0.094924,0.001748
1787,0.138203,0.015723
1788,0.126495,0.017464
1789,0.120017,0.013539
1790,0.123374,0.009745
1791,0.121793,0.0153
1792,0.130643,0.022888
1793,0.133008,0.020849
1794,0.139091,0.027646
1795,0.098502,0.005216
1796,0.114517,0.01331
1797,0.143814,0.030635
1798,0.141608,0.025337
1799,0.104113,0.011278
1800,0.097677,0.009349
1801,0.128215,0.026765
1802,0.116265,0.018213
1803,0.100979,0.008989
1804,0.115017,0.011611
1805,0.103531,0.009405
1806,0.120988,0.017991
1807,0.100701,0.009023
1808,0.113914,0.014843
1809,0.09149,0.005063
1810,0.137919,0.022021
1811,0.130317,0.013553
1812,0.10831,0.009502
1813,0.093731,0.005028
1814,0.108268,0.010029
1815,0.168575,0.034117
1816,0.141678,0.020828
1817,0.25383,0.009842
1818,0.130352,0.009225
1819,0.28466,0.017894
1820,0.195312,0.022007
1821,0.145541,0.018741
1822,0.128625,0.018005
1823,0.122278,0.014711
1824,0.13676,0.024629
1825,0.133937,0.016625
1826,0.129901,0.018664
1827,0.110127,0.009724
1828,0.128222,0.015106
1829,0.106902,0.005271
1830,0.124838,0.01383
1831,0.125108,0.010272
1832,0.11236,0.005105
1833,0.123298,0.014725
1834,0.133188,0.018428
1835,0.123367,0.009384
1836,0.138252,0.020419
1837,0.189937,0.038313
1838,0.160245,0.018914
1839,0.148302,0.023429
1840,1.835438,0.06012
1841,2.204735,0.060674
1842,1.142224,0.0591
1843,0.869591,0.03882
1844,0.657501,0.035636
1845,0.713265,0.026134
1846,0.732588,0.027487
1847,0.739573,0.022978
1848,0.947848,0.037127
1849,0.103947,0.005181
1850,0.101686,0.009232
1851,0.325657,0.018394
1852,0.717115,0.032806
1853,0.594545,0.033562
1854,0.350078,0.030358
1855,0.41447,0.049515
1856,0.382989,0.036198
1857,0.351465,0.019087
1858,0.504046,0.040346
1859,0.574334,0.019226
1860,0.369152,0.031655
1861,0.364248,0.030892
1862,0.344564,0.016597
1863,0.386894,0.041261
1864,0.179679,0.00602
1865,0.090526,0.004543
1866,0.149092,0.039992
1867,0.140492,0.03083
1868,0.102393,0.009599
1869,0.411953,0.027625
1870,0.41662,0.033236
1871,0.447304,0.028146
1872,0.422911,0.026439
1873,0.431914,0.037134
1874,0.435486,0.032161
1875,0.394377,0.016882
1876,0.139687,0.024525
1877,0.140922,0.026772
1878,0.131864,0.017679
1879,0.141962,0.028139
1880,0.395286,0.031593
1881,0.659388,0.024192
1882,0.424694,0.044791
1883,0.420997,0.041913
1884,0.431179,0.042087
1885,0.473029,0.031683
1886,0.11913,0.011132
1887,0.135637,0.017541
1888,0.168055,0.039499
1889,0.139923,0.024643
1890,0.099071,0.004508
1891,0.16356,0.037162
1892,0.167708,0.040325
1893,0.138799,0.026627
1894,0.116806,0.013317
1895,0.136746,0.022174
1896,0.171564,0.037703
1897,0.139382,0.019795
1898,0.123617,0.013719
1899,0.156597,0.030601
1900,0.129395,0.02207
1901,0.080719,0.000194
1902,0.137544,0.030316
1903,0.120898,0.022049
1904,0.112027,0.017721
1905,0.091178,0.005077
1906,0.114129,0.017672
1907,0.116647,0.017319
1908,0.126454,0.014642
1909,0.151471,0.028014
1910,0.121196,0.009329
1911,0.097767,0.00016
1912,0.1359,0.022215
1913,0.146658,0.02447
1914,0.136316,0.018019
1915,0.157686,0.03531
1916,0.140041,0.014947
1917,0.122549,0.01057
1918,0.1206,0.010092
1919,0.163872,0.030629
1920,0.112312,0.005576
1921,0.132994,0.0158
1922,0.149182,0.025787
1923,0.103004,0.002497
1924,0.151284,0.022701
1925,0.125136,0.014156
1926,0.159579,0.031107
1927,0.177044,0.036566
1928,0.123,0.004779
1929,0.136344,0.012484
1930,0.16012,0.02517
1931,0.119518,0.009211
1932,0.145111,0.022923
1933,0.138023,0.018699
1934,0.10908,0.004917
1935,0.148947,0.030094
1936,0.195916,0.050597
1937,0.158324,0.036808
1938,0.109926,0.009995
1939,0.133071,0.02293
1940,0.134014,0.019892
1941,0.15849,0.028173
1942,0.17069,0.032945
1943,0.133431,0.015633
1944,0.11578,0.005611
1945,0.110141,0.005306
1946,0.16888,0.03212
1947,0.120517,0.014191
1948,0.137038,0.014101
1949,0.140284,0.017624
1950,0.12662,0.013677
1951,0.149016,0.026363
1952,0.169262,0.033555
1953,0.146734,0.023249
1954,0.134035,0.013594
1955,0.159205,0.026738
1956,0.145825,0.019996
1957,0.165925,0.025267
1958,0.138432,0.014218
1959,0.133244,0.014066
1960,0.167736,0.030795
1961,0.142566,0.018428
1962,0.185228,0.032688
1963,0.157228,0.019184
1964,0.133722,0.009641
1965,0.11881,0.001672
1966,0.139646,0.014697
1967,0.149855,0.019108
1968,0.190083,0.025718
1969,0.192774,0.033438
1970,0.113671,0.009134
1971,0.117423,0.008913
1972,0.112686,0.008593
1973,0.128007,0.013338
1974,0.11795,0.006374
1975,0.122084,0.010501
1976,0.121072,0.012498
1977,0.114614,0.008996
1978,0.118242,0.008947
1979,0.150889,0.029678
1980,0.152373,0.030448
1981,0.134257,0.018089
1982,0.155022,0.018553
1983,0.131753,0.014094
1984,0.158178,0.022791
1985,0.171793,0.024685
1986,0.154585,0.022555
1987,0.144528,0.019143
1988,0.163019,0.019108
1989,0.157811,0.023741
1990,0.1974,0.034797
1991,0.126856,0.006964
1992,0.160307,0.018949
1993,0.137849,0.014891
1994,0.13296,0.012991
1995,0.137711,0.014198
1996,0.143953,0.023831
1997,0.11605,0.012921
1998,0.136989,0.021418
1999,0.133286,0.017749
2000,0.102393,0.009162
2001,0.13264,0.024372
2002,0.140013,0.03033
2003,0.14432,0.034381
2004,0.125074,0.021439
2005,0.162534,0.042752
2006,0.125809,0.021022
2007,0.156666,0.035081
2008,0.162582,0.039069
2009,0.147185,0.034589
2010,0.203053,0.058032
2011,0.191331,0.054633
2012,0.186733,0.052102
2013,0.150431,0.034797
2014,0.114614,0.012672
2015,0.129117,0.014752
2016,0.097386,0.004813
2017,0.101762,0.004737
2018,0.103115,0.005861
2019,0.092045,0.000146
2020,0.089458,0.000208
2021,0.109045,0.007033
2022,0.101173,0.004397
2023,0.135165,0.01994
2024,0.103129,0.004404
2025,0.100056,0.000146
2026,0.092808,0.00018
2027,0.11286,0.008989
2028,0.128264,0.015252
2029,0.093127,0.001949
2030,0.098204,0.001332
2031,0.104849,0.004897
2032,0.088702,0.000243
2033,0.10102,0.004869
2034,0.13676,0.019379
2035,0.119643,0.015051
2036,0.109412,0.009329
2037,0.11415,0.012686
2038,0.095243,0.00016
2039,0.130705,0.017575
2040,0.119913,0.01607
2041,0.100514,0.005951
2042,0.097393,0.004696
2043,0.120101,0.01392
2044,0.124609,0.013553
2045,0.143238,0.023353
2046,0.107359,0.004682
2047,0.110966,0.004286
2048,0.13117,0.015141
2049,0.106423,0.000208
2050,0.135387,0.018151
2051,0.140582,0.019753
2052,0.15188,0.013511
2053,0.13891,0.01743
2054,0.11236,0.004404
2055,0.130983,0.011375
2056,0.114295,0.002192
2057,0.14147,0.017638
2058,0.110162,0.004349
2059,0.140693,0.018061
2060,0.124075,0.013261
2061,0.127439,0.013608
2062,0.14525,0.019483
2063,0.136746,0.026862
2064,0.101797,0.004605
2065,0.111826,0.01281
2066,0.107887,0.008704
2067,0.125871,0.015536
2068,0.12017,0.014628
2069,0.113283,0.013345
2070,0.16397,0.038841
2071,0.09629,0.00027
2072,0.113713,0.006568
2073,0.117264,0.017534
2074,0.128396,0.022319
2075,0.105293,0.006762
2076,0.119768,0.017971
2077,0.133376,0.022354
2078,0.129831,0.019469
2079,0.120794,0.013747
2080,0.105417,0.008649
2081,0.122743,0.017048
2082,0.116598,0.009592
2083,0.108545,0.008913
2084,0.113206,0.010695
2085,0.103364,0.009336
2086,0.107332,0.008711
2087,0.115239,0.008864
2088,0.111022,0.006693
2089,0.113969,0.011243
2090,0.122861,0.018331
2091,0.10403,0.008885
2092,0.104211,0.001325
2093,0.107394,0.009807
2094,0.09878,0.004605
2095,0.128854,0.018061
2096,0.115911,0.013747
2097,0.099487,0.000173
2098,0.109003,0.008656
2099,0.116196,0.01315
2100,0.139264,0.020218
2101,0.122077,0.011437
2102,0.114538,0.008642
2103,0.130886,0.017624
2104,0.111986,0.009162
2105,0.134388,0.022756
2106,0.130761,0.016507
2107,0.114809,0.004994
2108,0.119899,0.006499
2109,0.130324,0.017423
2110,0.130685,0.018068
2111,0.125705,0.010522
2112,0.122882,0.00437
2113,0.111438,0.004245
2114,0.101242,0.008926
2115,0.124859,0.019316
2116,0.119206,0.017915
2117,0.147122,0.023797
2118,0.123381,0.014426
2119,0.14226,0.027112
2120,0.126398,0.018657
2121,0.128202,0.020918
2122,0.166425,0.033389
2123,0.114448,0.014184
2124,0.15231,0.018283
2125,0.113865,0.017763
2126,0.095076,0.00446
2127,0.128077,0.023159
2128,0.11793,0.017353
2129,0.137912,0.027279
2130,0.09201,0.005022
2131,0.142108,0.026613
2132,0.111202,0.013781
2133,0.126266,0.020731
2134,0.112,0.011597
2135,0.112547,0.014149
2136,0.109329,0.013019
2137,0.116889,0.014489
2138,0.117229,0.017707
2139,0.125323,0.020585
2140,0.123333,0.021896
2141,0.112811,0.01143
2142,,
2143,,
2144,,
2145,,
2146,,
2147,,
2148,,
2149,,
2150,,
2151,,
2152,,
2153,,
2154,,
2155,,
2156,,
2157,,
2158,,
2159,,
2160,,
2161,,
2162,,
2163,,
2164,,
2165,,
2166,,
2167,,
2168,,
2169,,
2170,,
2171,,
2172,,
2173,,
2174,,
2175,,
2176,,
2177,,
2178,,
2179,,
2180,,
2181,,
2182,,
2183,,
2184,,
2185,,
2186,,
2187,,
2188,,
2189,,
2190,,
2191,,
2192,,
2193,,
2194,,
2195,,
2196,,
2197,,
2198,,
2199,,
2200,,
2201,,
2202,,
2203,,
2204,,
2205,,
2206,,
2207,,
2208,,
2209,,
2210,,
2211,,
2212,,
2213,,
2214,,
2215,,
2216,,
2217,,
2218,,
2219,,
2220,,
2221,,
2222,,
2223,,
2224,,
2225,,
2226,,
2227,,
2228,,
2229,,
2230,,
2231,,
2232,,
2233,,
2234,,
2235,,
2236,,
2237,,
2238,,
2239,,
2240,,
2241,,
2242,,
2243,,
2244,,
2245,,
2246,,
2247,,
2248,,
2249,,
2250,,
2251,,
2252,,
2253,,
2254,,
2255,,
2256,,
2257,,
2258,,
2259,,
2260,,
2261,,
2262,,
2263,,
2264,,
2265,,
2266,,
2267,,
2268,,
2269,,
2270,,
2271,,
2272,,
2273,,
2274,,
2275,,
2276,,
2277,,
2278,,
2279,,
2280,,
2281,,
2282,,
2283,,
2284,,
2285,,
2286,,
2287,,
2288,,
2289,,
2290,,
2291,,
2292,,
2293,,
2294,,
2295,,
2296,,
2297,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2308,,
2309,,
2310,,
2311,,
2312,,
2313,,
2314,,
2315,,
2316,,
2317,,
2318,,
2319,,
2320,,
2321,,
2322,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,,
2334,,
2335,,
2336,,
2337,,
2338,,
2339,,
2340,,
2341,,
2342,,
2343,,
2344,,
2345,,
2346,,
2347,,
2348,,
